subject,sessionIndex,rep,H.period,DD.period.t,H.t,DD.t.i,H.i,DD.i.e,H.e,DD.e.five,H.five,DD.five.Shift.r,H.Shift.r,DD.Shift.r.o,H.o,DD.o.a,H.a,DD.a.n,H.n,DD.n.l,H.l,DD.l.Return,H.Return
48,6,8,111.6,279,87.1,142.5,107.4,108.8,94.2,259,66,332.7,99.7,161.7,78.9,128.3,117.1,136.4,185.5,130.3,129,229.1,138.2
48,6,9,116.1,265,80.7,138.2,98.7,144.6,122.4,267.4,91.5,330.2,95,140.7,97.1,124.4,97.1,126.2,148.5,105.2,110.8,210.9,146.7
48,6,10,111.3,243.4,95,119.3,113.7,118.7,108.4,256.9,68.9,378.8,107.9,232.9,95.8,119.1,101.8,151.2,151.4,118.1,124.5,225.7,146.9
48,6,11,103.9,239.6,89.2,139.6,96,124.5,119,255.3,57,317.1,101.6,160.4,87.1,153.1,99.7,146.7,134.9,102.1,137.8,226,144.8
48,6,12,96.3,213.6,97.1,145.7,82.3,97.9,122.9,253.7,55.7,303.7,100.6,140.5,88.1,129.1,119,139.9,131.9,105.7,108.7,204.1,130.6
48,6,13,96.6,252.1,86,116.6,108.9,113.9,105.5,229.4,66.8,316.9,82.9,137.3,87.8,140.4,103.4,136.4,138.8,102.1,107.9,191.9,136.6
48,6,14,77,250.7,87.3,110,101.3,97.3,107.1,225.5,72,320.5,90.2,137.8,73.1,124.9,112.4,119.1,138.2,105.2,105.5,194.3,106.6
48,6,15,84.7,253.4,107.6,139.5,101.6,109.8,126.6,249.2,85.2,313.7,96.1,136.2,96.3,140.4,113.2,133,145.3,98.6,104.5,188.8,129.2
48,6,16,108.2,263.5,81.3,100.6,118.7,126.4,111.8,199.6,57.5,285.2,104.7,163.9,90,150.8,95.5,106.4,154.9,115,114,309.6,142.2
48,6,17,139.8,294.5,81.8,94.5,106.7,99.5,115.6,212.4,76,317.4,97.7,128.9,87.1,144.4,97.6,108,101.6,76.5,100.8,191.7,125.3
48,6,18,99.7,361.8,79.9,113.2,68.3,93.1,92.3,227.8,61.7,328.4,98.5,142.3,49.9,112.8,102.6,107.9,104.2,94.1,96.1,272.9,123.7
48,6,19,90.2,237,86.3,131.4,68.6,87.9,111.3,257.7,70.4,338.2,106.8,129.8,65.7,138.6,110.3,101.3,149.6,129.5,106.9,196.2,93.9
48,6,20,90.7,219.1,85.2,139,82,92.3,145.6,275.3,86.5,342.6,98.1,150.6,84.2,182.1,101.8,144.3,163.8,115.2,140.9,258.2,120.8
48,6,21,99.5,588.3,90,298.9,82.8,153.5,82,300.1,81,320,96.3,131.5,97.3,123,111.8,148.8,119.6,89.7,125.6,248.9,110.8
48,6,22,100.8,247.6,90.2,165.1,84.4,109.2,133.2,253.2,102.6,363,107.4,158.9,91.8,158.6,97.1,137.3,146.5,120.3,138.3,245.8,113.7
48,6,23,91,288.7,80.7,115.3,116.4,115,125.4,232.7,100.5,354.5,99.7,123,80.5,149.7,105.3,138.6,148.8,106,119.3,296.9,124.5
48,6,24,92.9,324.1,88.1,121.9,76.2,109.5,106.3,238.7,67,311.8,91,115.8,96.3,129.9,108.9,155.9,116.6,76.7,127.7,254.7,120.3
48,6,25,79.4,274.2,81.8,121.1,85.7,88.9,129.5,252.7,77.8,300.8,108.4,156.4,82.3,123.8,108.9,160.4,116.1,86.2,98.7,218.6,110.8
48,6,26,104.2,700.9,93.9,147.2,109.7,121.3,98.4,220.5,58.3,278.9,99.8,130.2,84.7,134.4,108.7,166.8,117.7,52.5,114.5,232.3,111.6
48,6,27,91.3,267.1,91.3,139.6,106.4,105.3,92.4,230.1,70.2,327.1,92.3,133.8,74.9,152.5,87.8,148,105.5,94.4,160.1,255.7,159.6
48,6,28,100.2,224.6,84.9,139.3,104.7,117.7,109.7,248.1,84.4,329.3,103.5,100.8,91.9,165.6,113.7,148.1,140.9,94.7,120.8,413.4,91.8
48,6,29,124,328.8,79.1,108.9,111.6,132.2,82.3,217.1,68.1,327.5,87.1,114.8,79.1,139.9,77.6,139.9,149.5,118.1,137.1,244.6,122.4
48,6,30,88.9,228.9,83.1,117.4,106.6,116.1,86.8,218.1,87.3,337.3,106,121.1,84.2,148.1,100.2,138,135.1,74.9,164.4,302.7,98.1
48,6,31,92.6,234.1,81,147.8,92.9,88.6,92.7,239.1,68.9,347.7,61.7,135.9,95.5,172.1,102.1,157.8,103.9,79.6,121.6,416.6,79.9
48,6,32,114.7,248.9,78.4,121.2,104.2,94.7,91.3,222.1,80.5,320,94.7,140.1,95.2,133.8,100.2,143.3,134.3,90.5,116.3,249.4,112.1
48,6,33,101.8,268.1,90.7,156.1,96.1,95,94.2,272.7,78.6,354.5,103.9,174.4,102.4,181.3,98.7,119.6,128.7,98.6,123.2,235.2,112.4
48,6,34,101,251.2,79.1,113.9,93.4,105.3,83.1,222.3,88.1,326.3,107.7,127.5,90.2,135.7,89.7,166.8,158.3,98.9,130.1,211.8,118.2
48,6,35,115.5,224.1,87.6,130.1,107.6,80.7,102.4,189.4,77.8,290.4,105.8,120.6,96,138,107.4,146.5,150.9,93.6,138.5,252.3,117.4
48,6,36,96.3,236.8,80.5,100.6,111.1,127.5,125.8,235.8,88.1,364.6,104.5,121.1,89.7,140.2,115.1,107.4,141.2,110.3,152.5,249.7,126.3
48,6,37,104.7,254.9,92.1,111.1,98.9,148,119.2,233.6,79.1,287.3,104.5,143,105,122.8,107.4,163.9,142.7,95.7,128.8,144.3,98.3
48,6,38,106.3,281.6,83.6,127.1,101.4,92.9,88.7,221.9,74.7,310.8,83.4,117.7,95.5,133.3,109.2,138.8,156.7,115.2,141.4,347.5,118.2
48,6,39,132.2,288.8,98.1,146.7,96.8,92.3,99.2,273,90.7,320.5,87.1,118.3,95,133.6,104.5,160.5,136.5,96.3,146.7,217.8,106
48,6,40,70.7,237.6,92.6,116.9,118.4,103.1,87.6,265.6,79.7,347.9,73.3,117.7,90.7,144.9,111.3,134,141.9,94.1,138.3,1333.6,159
48,6,41,116.6,287.2,87.1,90.6,111.6,119.3,94.4,230.7,86.3,339.3,92.6,105.9,98.1,149.9,107.1,163.6,134,73,196.8,264.7,130.6
48,6,42,95.2,228,93.6,150.9,103.7,95.8,113.4,244.7,79.7,326.4,101.8,130.7,91.3,150.5,96,165.9,128.2,79.9,133,238.9,130.3
48,6,43,93.1,232,85.7,121.9,105.6,99.5,89.2,242.4,74.9,361.9,88.1,120.9,102.4,149.2,118.7,172.3,166.2,137.9,132.2,231,110
48,6,44,98.1,211.4,95.5,150.4,115.8,107.9,94.2,237.1,82.3,329.8,92.9,114.4,100.2,132.5,110.3,211.4,138.8,51.2,161.7,207.8,100.5
48,6,45,117.4,214.4,82.3,150.1,99.2,73.6,104.5,253,67.5,310.8,97.1,119.8,93.1,145.9,105.5,155.1,132.2,101.5,137.5,240.8,117.1
48,6,46,71.2,206.2,85.2,138.8,101.3,97.3,73.1,211.8,76.8,380.7,126.1,162.5,125.6,128.6,105.5,181,274.6,182.7,8.2,120.5,51.7
48,6,47,108.4,289,89.2,124,101,562.2,85.5,429.4,80.2,314,101,126.6,83.9,141,104.3,101.1,195,139.3,135.3,208.5,130
48,6,48,121.9,270.6,85.2,113.5,104.2,105.6,87.6,235.5,64.6,285.2,95.8,122.5,102.4,137.6,133,96.3,196.1,130.1,132.5,218.9,165.7
48,6,49,119.2,247.6,76.5,137.7,77.8,90.5,67,240.5,69.4,377.5,103.7,147,88.1,133,103.7,160.5,99.7,58,120,251,117.1
48,6,50,82.3,214.9,72,120.8,103.7,97.9,83.9,252.7,68.9,337.7,96,111.4,96.8,142,122.4,147.8,160.7,142.7,125.1,296.7,158.3
48,7,1,77.6,274.3,63.6,89.5,63.3,91,70.2,442,62.8,312.9,85.5,117.2,64.6,99,96,126.7,97.1,88.6,123.2,292.9,82.8
48,7,2,69.1,268.1,71.5,109,57,79.7,84.2,209.5,56.5,257.3,87.8,102.6,67,129.3,92.6,99.8,110.3,103.6,80,240.8,92.6
48,7,3,63.3,348,60.4,97.1,65.7,77.1,90.7,234.2,60.4,275.7,82.7,120.4,84.2,112.8,85.7,138.2,92.3,71.7,124.2,256.5,70.2
48,7,4,61.2,251.8,67.5,126.6,61.5,68.4,98.1,249.2,58.8,286.5,75.3,84.3,68.9,141.8,83.1,116.4,102.1,76.7,116.1,255.8,73.3
48,7,5,66.2,254.7,79.4,111.9,58.1,89.3,98.4,239,59.1,260.7,79.1,115,57.8,117.8,84.4,111.4,109.3,67,112.4,242.6,74.7
48,7,6,64.1,238.9,76.5,131.7,63.1,77.4,82.3,214.2,52.2,265.4,71.5,101.9,66,120.2,99.5,110.4,121.1,101.3,108.9,241.2,60.4
48,7,7,68.1,198.3,90.5,151.2,60.2,79.5,79.4,284.8,71.2,298.4,77,114.7,63.3,109.8,82.8,117.4,107.4,77.5,107.4,233.4,66
48,7,8,60.7,199.9,89.4,126.4,56.5,92.4,74.4,247.4,45.1,271.8,81.8,125.3,77.3,96.9,96,208.1,23.8,5.8,114.3,273,91.3
48,7,9,72.6,222.3,84.9,122.9,65.7,86,87.1,277.5,66.5,300.7,73.6,152.8,77.3,451.9,75.2,184.7,95.5,97.1,131.1,272.1,69.4
48,7,10,66,210.4,78.1,124.5,61.7,83.1,105.3,235.3,59.6,268.8,79.2,113.5,67.5,108.5,111.1,119.6,96.3,68,113,244.8,98.1
48,7,11,60.7,244.7,75.7,97.6,58.1,87.7,93.6,226.5,68.3,312.6,71.3,95.3,60.2,112.8,109.7,121.6,100.3,57.2,119,250,103.1
48,7,12,60.2,261.3,82,99.7,64.4,108.7,91,230.2,67.8,288.3,91.6,96.1,64.6,132.5,97.1,121.7,94,62,109.8,272.9,125.3
48,7,13,76,245.5,81.8,154.9,55.9,74.4,102.1,276.7,68.1,277.3,84.5,122.8,61,123.1,91.3,119.1,120.6,82,97.1,232.5,119
48,7,14,70.2,238.1,81.3,126.7,58.3,113.7,82.6,221,62.8,286.2,86,120.4,73.6,120.1,102.6,115.6,114.8,74.4,105.5,252.5,114.5
48,7,15,61.7,241.2,79.4,114.8,54.1,87.1,80.5,231.1,55.1,267.7,70.5,113.5,63.1,96.7,98.9,130.6,108.4,72.5,100.5,243.3,94.7
48,7,16,68.6,318.5,81.3,96.9,55.9,104.2,95.2,207.8,52.2,278.8,87.6,91.3,86.5,141.2,83.4,81.8,117,79.7,106.7,258.8,122.4
48,7,17,69.9,280,75.2,80.8,64.6,141.6,119,245.3,64.9,295,105,142,69.9,167.6,115,112.4,116.4,81,98.7,241,110.5
48,7,18,91.3,448.6,70.2,114.8,72.3,152,81.5,463.3,77,303.6,86.1,101.2,68.6,140.2,110.3,109,98.1,47.7,132.4,264.2,111.3
48,7,19,63.6,219.4,94.7,109.8,57,122.7,108.4,246.3,78.1,300.7,94.7,100.8,73.1,157.6,102.6,112.2,111.6,75.7,105.8,253.4,110.5
48,7,20,66.5,251.6,69.9,133.8,56.7,107.1,111.3,246.6,73.1,281.6,95.1,119.9,76.8,136,122.4,86.8,175.2,110.5,91.6,349.1,119
48,7,21,67.3,274.2,63.6,150.9,57,62.8,102.4,251.4,64.6,304.4,90.6,88.7,98.5,151.6,101.9,96.1,118.2,83.1,107.9,240.7,115
48,7,22,71.2,271.5,73.1,96.9,106.9,102.4,98.9,228.9,73.6,309.7,94.7,100.8,74.7,150.7,119,79.7,99.2,79.4,95.7,211.9,122.4
48,7,23,73.1,265.3,81.3,96.6,63.9,115.4,100,271.4,71,305.3,77.6,92.7,76.2,167.3,91,69.9,169.9,107.6,115.8,267.9,110.5
48,7,24,55.7,239.4,84.4,113.4,62.3,112.2,100,217.6,72.3,296.3,84.9,86.5,64.4,175.5,97.6,58.6,141.7,103.9,100,218.8,105.5
48,7,25,80.5,307.7,83.9,113.7,80.5,82.9,88.9,213.1,78.6,302.3,90.5,131.7,60.7,123.3,106.6,103.2,137.2,90.2,126.1,275.5,122.9
48,7,26,85.2,248.4,79.9,117.6,86.5,92.3,92.6,234.2,72,311.6,84.7,88.2,77.6,126.5,123.8,80,156.5,96.8,93.7,293.8,96.3
48,7,27,60.2,273.7,67.5,95.8,66.2,109.5,92.1,247.2,68.3,321.8,87.5,70.3,67.6,159.2,99.5,96.6,152.2,102.6,96.8,259.7,119.2
48,7,28,80.2,294,76,92.6,59.9,112.7,86,220.5,61.2,281.2,88.4,93.7,63.6,149.4,82,147.5,74.7,59.3,125.1,274,88.6
48,7,29,61.2,262.1,72.3,110.3,53.3,86.3,105.5,247.4,65.2,309.2,93.1,122.4,62.3,121.2,98.7,170.8,43.6,12.9,131.7,290.9,66
48,7,30,60.7,260.8,62.8,112.9,61.5,82.6,96.8,238.1,79.7,318.7,96.3,112.2,74.1,109.5,105.3,120.4,131.4,82,103.2,257.1,109.7
48,7,31,48.8,284.7,79.7,113,64.1,101.3,86.5,238.4,63.1,277.6,90.5,110.8,90.5,123.6,106,254.5,128.8,104.7,92.1,289.3,119.5
48,7,32,65.2,239.2,76.8,118.5,94.7,100,84.4,230.8,64.9,303.9,90,111.4,92.1,145.2,111.6,79.7,124.5,90.7,96.3,243.9,116.3
48,7,33,68.6,238.1,72.3,116.4,64.4,99.5,99.2,249,63.6,341.4,90.8,119.8,103.7,128.6,116.6,131.7,132.8,93.4,116.1,266.3,60.2
48,7,34,54.9,197.2,59.6,512.4,67.5,143,96.6,248.5,67.3,297.1,100.3,120.4,70.4,115.3,122.1,125.9,169.6,86.2,95.8,276.1,111.6
48,7,35,68.1,269.8,76.8,129.6,69.4,91.6,98.4,260.1,79.4,321.8,83.9,85.8,80.2,146.2,119.8,78.1,148.6,81.3,122.2,260,86
48,7,36,71.5,256.8,72.8,129.5,60.7,95,100,278.5,75.2,312.3,76.8,105.1,71.2,156.2,95.3,76,145,124.6,78.4,277.4,80.2
48,7,37,77.6,236.8,72.6,116.1,92.4,84.2,77.6,223.4,88.6,306.2,99,127.3,96,121.4,126.9,171.5,98.9,1110.7,59.4,233.9,90.5
48,7,38,71.2,275.2,82,133.5,65.7,101.1,108.9,298,88.6,323.1,91.8,121.4,83.6,136.7,124.8,137.5,127.2,85.2,121.9,300.3,91.3
48,7,39,79.4,266.3,70.4,168.5,59.1,108.7,104.2,256.6,80.5,320.8,87.1,130.1,63.1,115.4,121.6,139.9,93.9,77.5,115,276,104.2
48,7,40,64.9,245.7,72.8,143.8,60.7,68.1,85.5,261.9,73.6,318.7,81.6,105.6,65.2,137,123.5,111.6,110.6,85.5,109.8,257.9,69.4
48,7,41,59.4,318.6,82.6,179.7,52,104.2,109.5,267.2,77.6,305.3,80.5,123.3,93.4,112.2,125,149.3,123.3,89.7,119.8,290.6,115.3
48,7,42,49.1,293.2,73.9,172.6,55.7,143.3,118.7,392.2,95,437.3,78.6,121.4,58.6,110.7,94.2,133,83.2,55.4,127.2,283.7,119.5
48,7,43,75.2,254.2,79.4,187.8,61.2,114,106.6,267.7,77.8,320.2,88.4,129.3,85.5,154.7,115,154.9,67.3,36.4,116.9,273.2,60.2
48,7,44,62.8,259.5,78.6,153,54.9,78.1,95,252.7,79.9,288.6,87.4,145.2,84.2,82.4,116.9,189.2,86.3,45.9,121.9,270.3,96.8
48,7,45,64.4,250.5,80.5,143.3,55.4,64.4,74.4,222.3,77.8,305.7,79.7,126.4,59.1,109.3,128,107.4,106.4,77.6,107.1,265.5,69.4
48,7,46,57,260.3,73.3,132.9,74.7,103.5,88.4,250.3,59.6,277.2,83.7,91.4,59.6,133.3,124.5,92.6,107.1,80.7,108.7,258.7,104.7
48,7,47,67,250.5,83.4,172.8,63.1,83.2,90,274.9,76.2,310.4,80.5,85.3,67.5,138.3,117.9,102.6,124,79.4,101.8,240.9,78.4
48,7,48,71,253.2,72.6,135.9,75.8,74.7,94.2,245.8,77.6,321.1,90.5,112.4,63.6,126.5,115.3,108.2,105.8,72,96.8,250.2,103.7
48,7,49,61.2,239.9,73.3,156.1,63.6,65,88.4,260.6,87.3,307.3,89.7,189.2,52.8,81.6,117.1,198.7,95,65.4,115.6,264.2,79.9
48,7,50,61.5,236.3,74.1,139.3,69.9,74.4,102.1,226.8,80.7,309.7,95,110.6,64.9,110.6,106.3,118,105.6,69.4,99,240.2,88.6
48,8,1,75.5,348.1,72.3,116.4,66.5,95,66.8,359.2,54.1,324.2,74.7,126.9,60.2,104.1,76.2,125.1,95.8,84.9,111.4,249.7,116.9
48,8,2,93.4,264.7,72.8,114,60.2,90,84.2,218.4,65.4,294.7,85.5,99,58.8,131.4,72,96.6,110.9,87.6,118.8,299.1,91.8
48,8,3,94.2,229.4,67.5,118.7,67.5,72.5,74.4,212.6,62.5,317.6,88.1,129.3,57.8,141.2,82,126.4,109.8,81.5,103.2,251.8,74.7
48,8,4,68.6,260.8,73.3,97.1,59.1,104.2,71,219.2,59.4,301.6,78.9,97.7,55.1,120.3,88.1,101.6,97.6,69.1,118.2,275,76.5
48,8,5,66.8,253.7,79.4,162.2,51.7,58.1,93.9,276.6,68.9,336.4,70.2,102.4,64.4,133.3,90.5,86.8,100.6,78.9,109.5,261.8,89.4
48,8,6,61.7,254.7,76.5,109.8,56.5,81.1,79.1,249.7,70.2,323.5,78.1,138,59.6,133.5,79.1,128.2,67.6,48.3,111.1,277.9,67.8
48,8,7,61,251.6,73.3,127.1,57.3,90,78.6,269.3,59.1,304,80,108.3,64.6,128.8,93.5,81.6,98.7,74.4,102.9,247.6,78.6
48,8,8,65.2,236,71.5,80.5,65.4,89.2,79.7,238.2,67.8,318.7,78.1,86.8,69.4,131.7,97.4,92.9,82.4,57,120.3,269.7,71
48,8,9,77.8,286.3,73.6,106.1,63.9,89,95.5,243.2,81.8,341.7,71.8,99.5,59.4,96.2,106,121.6,62.1,28,125.1,279.5,101
48,8,10,73.1,274,79.4,111.3,67.8,94.5,76,251.6,71,314.5,74.4,105.6,59.9,101.4,107.4,117,76,41.9,115.1,262.9,65.7
48,8,11,54.4,275.8,69.4,121.6,70.7,81,67.5,214.6,74.1,308.4,79.5,86.4,61.5,128.6,106.6,93.7,72.4,51.2,109.3,260.3,74.4
48,8,12,58.1,291.4,73.9,124.6,58.1,87.7,73.9,287,89.7,363.2,77,124.3,53.6,99.6,104.2,111.1,73.4,37.2,122.2,263.7,79.4
48,8,13,66.5,255,76.8,120.1,71.5,87.6,76.8,245.6,85.5,342.7,88.5,116.5,53,107.7,91.5,191.2,95.2,78.3,100.8,257.1,80.5
48,8,14,63.6,274.5,62.8,107.4,73.3,81,82.6,225,74.7,316.9,90.9,89.5,92.9,147.3,70.2,80.6,28.3,7.4,135.6,266.3,85.7
48,8,15,93.4,353.1,53.3,87.9,71.5,83.7,78.1,211,76,305.7,94.5,77.3,78.9,146.5,104.8,67.8,38.1,7.4,125.4,236.6,95.5
48,8,16,78.6,265.5,69.4,109.8,74.9,87.1,89.2,223.7,66,354.1,100.3,146.2,74.7,205.9,100.5,128.8,79.2,50.9,102.9,227,79.4
48,8,17,78.4,274.3,69.1,104.7,72.6,83.7,103.1,248.7,70.7,318.7,76.9,68.7,69.2,122.3,114.5,94.2,57.1,23,125.1,246.3,83.9
48,8,18,78.6,258.4,66,110.9,58.6,67.9,80.7,226,67,298.6,86.6,82.1,70.2,122.8,92.3,97.9,59.4,17.4,112.4,242.3,69.1
48,8,19,61.7,248.6,72.6,117.7,60.4,77.6,82.8,227,64.6,297.6,85.8,105.9,58.1,111.7,102.9,101.6,108.2,23,135,282.6,74.7
48,8,20,63.9,185.1,78.6,126.4,65.7,70.5,81.3,201.8,94.2,327.9,86.8,96.1,78.1,124.3,93.1,102.9,65,38,111.7,255.6,74.7
48,8,21,64.6,203,85.2,130.1,60.4,66.5,96.3,217.3,77.6,332.7,93.3,91.9,57.9,124.2,110,102.9,89.5,59.6,108.5,267.2,68.9
48,8,22,54.6,207.5,80.7,137.4,58.6,66.3,105,224.5,67.5,312.5,82.9,107.2,69.4,115.1,102.6,99.2,92.1,64.9,80.7,213.2,105.3
48,8,23,64.4,197.8,72,108.4,71,78.7,82.6,222.4,81.3,309.5,82,101.3,60.2,113.6,101,104.8,72.8,26.6,108.2,243.1,81.8
48,8,24,70.7,224.4,64.4,115.3,64.4,59.1,101.6,240.3,81,299.4,85,110.9,60.2,104.9,70.2,105.3,54.7,19,102.7,237.6,77.3
48,8,25,65.2,213.1,76.2,127.9,62,70.5,82.3,224.4,79.7,333.7,76.8,80.3,58.3,136.7,64.6,88.4,50.5,21.4,116.7,248.2,85.2
48,8,26,73.1,214.9,69.7,139.6,54.9,56.3,81.3,215.8,79.4,323.4,82.4,88.8,63.6,127.3,81.8,80.5,73.4,48,102.4,261.6,82.3
48,8,27,69.9,253.4,72.3,115.8,59.9,58.8,134.3,269.1,74.9,300.8,73.4,103.5,89.7,126.2,82.6,120.6,94.2,73.6,91.5,243,103.4
48,8,28,68.3,236,76.5,111.1,66.5,81.8,104.2,242.4,82.3,335.2,87.6,113.2,99.7,148.1,98.7,110.1,90.2,61.7,92.6,237.8,79.9
48,8,29,60.2,219.4,79.1,115.3,58.6,89.2,106.8,241.8,66.5,310.3,88,83.7,70.8,152.4,97.1,100.9,120.3,74.9,111.1,256.3,86.3
48,8,30,74.4,199.1,86,140.9,57.5,89.4,91.8,271.6,93.6,309.1,87.4,63.6,73.9,168.7,85.5,62,121.7,90.3,95.5,235.4,72.3
48,8,31,65.2,204.6,85.5,137.7,61.5,66.8,103.4,246.3,92.1,330.1,89.3,66.3,97.1,163.4,111.6,71.8,123,81.5,85.3,225.5,110
48,8,32,72.8,245.7,70.4,109.2,63.3,73.4,110.5,227.1,81.8,309,89.5,84.7,87.9,158.9,96.3,78.9,111.4,75.2,97.6,249.9,95.8
48,8,33,62.5,208.5,68.9,143,69.9,52.2,84.7,226,73.1,317.4,77.1,71.3,68.9,136.2,93.7,46.2,126.2,98.4,72.1,241.3,58.3
48,8,34,67,257.9,68.9,98.2,59.9,66.5,78.6,211,70.7,305.5,91.6,104.3,104.7,123.3,89.2,106.9,115.5,74.6,93.9,272.3,131.6
48,8,35,71.8,252.6,72.3,79.5,73.9,103.2,69.9,219.2,70.4,312.3,82.4,70.2,72.4,147.4,100.3,72.6,99,67.3,63.9,214.6,77.6
48,8,36,75.2,246,80.7,114.2,57.8,75,97.6,230.5,59.4,294.4,87.6,95,75.7,135.7,70.4,95.5,105,98.1,35.4,482.8,106.6
48,8,37,82.8,263.9,74.1,141.4,63.6,80.2,100,249.8,69.1,310.2,86.1,74.5,68.6,191.1,80.2,28.8,128.5,146.2,80.2,342.2,117.6
48,8,38,60.2,220.2,77.3,110.6,60.2,87.7,98.7,206.8,71,324.3,93.4,106.1,92.1,113,106.6,123,130.6,95.2,65.7,211.4,93.9
48,8,39,59.9,318,65.2,114,52.8,77.1,99.7,222.6,74.4,320.8,93.4,121.4,66.2,150.9,75.7,76.8,124,110,91,260.5,117.1
48,8,40,59.1,282.1,70.7,86.3,66.5,102.4,84.7,246.1,83.6,321.6,96,97.6,71.2,133.8,97.3,98.4,100.6,71.5,106.9,290.1,112.9
48,8,41,62.5,225.7,74.1,107.4,58.8,77.6,111.6,245,75.5,331.6,92.9,90.2,72.1,134.7,106,119.3,89.2,86,89.2,567.5,29
48,8,42,87.8,257.6,69.9,109.8,64.9,61.2,85.7,223.4,64.6,313.3,98.7,97.3,83.2,137.6,102.9,97.6,92.9,78.6,103.4,255.5,87.6
48,8,43,73.3,229.3,71.5,136.4,60.7,53,101.1,272.8,77.8,319.2,86.6,75.8,67,140.9,103.2,100,102.7,83.1,100.8,247.1,82.3
48,8,44,77,275.2,77.3,107.9,69.9,77.8,94.2,238.4,63.6,297.9,90.2,101,75.7,119.3,113.2,120.9,68.1,61.7,101.6,241.5,65.2
48,8,45,57.8,231.8,74.1,99.2,57.8,79.7,101.3,241.9,56.7,288.6,95.5,97.4,102.1,153.1,98.4,136.2,6.4,21.4,109.5,298.2,133.7
48,8,46,81.8,224.4,76.5,168,50.2,48.6,94.2,530.6,92.6,358.5,91.3,98.2,98.1,153.8,92.3,94.7,106.1,74.1,90.8,228.6,72
48,8,47,88.4,246.6,73.1,126.9,62.3,63.7,96.3,239.5,68.6,314.7,84.2,105.3,63.3,98.7,113.4,128.8,65.2,40.3,118.5,272.4,75.7
48,8,48,80.7,226.2,74.1,116.3,64.1,65.5,71,264.8,68.1,324.6,73.6,87.6,68.1,107,97.1,123.5,54.1,18.7,113.2,247.3,69.7
48,8,49,78.1,254.2,72.6,96.6,65.2,98.7,92.3,266.1,66.8,311.6,97.4,89.7,81.8,130.9,105.6,90.3,85.6,59.4,107.2,240.3,74.9
48,8,50,76.5,238.1,68.3,115.3,59.1,75,92.9,243.2,87.1,322.4,81.3,106.7,53,88.7,107.4,152.6,56.2,53,91.3,247.8,73.1
49,1,1,85.5,159.8,89.7,109.5,65.7,100,70.2,299.1,88.6,293.6,117.4,235,78.9,90.9,131.6,223.2,60.4,173,74.9,245.2,72.8
49,1,2,87.1,181.7,97.3,115.8,63.3,108.7,98.7,663,82,476.1,111.9,160.7,100,109.9,91.8,162.8,62.8,180.4,81,225.9,83.1
49,1,3,77.8,98,67.5,110.3,74.1,75.5,79.7,516.1,91.5,405.4,133.5,158.6,81.3,147.1,81.3,106.2,66.8,174.7,87.8,239.6,77
49,1,4,87.3,239.4,73.9,81.6,68.9,366.1,86.5,878.4,138,719.5,128.8,139.9,82.8,105.1,89.7,124.1,66.8,196.5,89.7,233.3,91.3
49,1,5,83.1,180.6,94.7,95.8,77.8,90.2,80.2,245.5,143.5,457.7,113.2,133.8,82.6,121.7,106.8,120.3,63.9,171.5,74.9,190.6,73.1
49,1,6,87.1,176.2,79.9,92.3,76.5,74.1,84.7,216.6,88.1,235.3,119.3,98.7,70.2,106.4,86.8,111.7,68.6,173.8,74.7,211.7,84.7
49,1,7,90.7,239.6,81,74.9,89.7,92.6,84.4,276.6,92.6,272.8,119.3,102.7,93.9,97.2,93.4,99.3,63.9,166,81.5,328.2,82.8
49,1,8,65.4,420,101.1,82.3,105.9,100.3,82.4,220.1,94.4,313.4,122.5,111.1,84,93.3,89.2,97.2,72,178.5,77.6,331.2,78.6
49,1,9,79.7,174.3,104.5,89.2,79.2,80.6,84.4,371.3,101.3,451.4,89.8,164.2,82,114.8,98.4,63.1,71.5,175.9,92.1,199.9,77
49,1,10,79.9,152.6,71.8,96.6,77.6,74.4,70.2,285.4,87.6,251.5,126.7,163.4,50.2,48.9,87.6,104.3,73.1,179.9,91.3,195.9,87.1
49,1,11,76.8,239.4,87.3,82.8,83.6,86.5,57,336,70.7,223.3,121.5,119.6,81,99.6,87.1,64.4,52,160.6,74.9,216.1,76
49,1,12,97.6,173.7,87.1,101.6,76.3,66.8,76.5,430.9,68.6,411.8,123.9,122.5,91.4,81.1,98.8,65.3,63.4,166.8,99.2,141,104.2
49,1,13,86,181.7,96,90.7,83.7,82.6,88.2,180.5,87.1,216.1,116.4,93.2,100.5,104.6,82.9,63.6,63.4,162.8,94.4,156.5,90.5
49,1,14,96.6,171.2,98.2,91,80.5,86.6,103.9,280.1,114.5,260.4,127.5,105.8,89.5,91.2,74,67,24.8,168,131.9,235.7,68.3
49,1,15,80.5,132.9,87.1,100.6,75.5,69.9,82.9,236.9,115.3,287.3,120.1,97.1,91.3,114.1,80.8,31.7,69.7,184.4,92.6,223.6,70.2
49,1,16,83.9,176.7,75.7,81,83.4,84.8,80.5,257.7,66.8,209.3,119,112.9,114.8,120.2,74,22,71.3,188.9,94.7,223,95
49,1,17,90,126.1,77.6,123.8,66.8,60.7,70,213.7,138,256,113.5,143.6,89.7,103,67,74.7,69.9,225.5,64.1,237.5,81.3
49,1,18,86.3,156.1,78.9,98.4,71.8,73.2,71.8,272.5,57.3,222.5,122.5,119.8,84.7,104.8,77.1,72.6,64.4,183.9,79.9,216.7,76.8
